{1., 0}
{1.0213, 16.394127057203274}
{1.0214, 16.43106497073321}
{1.0215, 16.467906639531247}
{1.0216, 16.504652716131396}
{1.0217, 16.54130384559741}
{1.0218, 16.577860665642934}
{1.0219, 16.614323806748658}
{1.022, 16.650693892277978}
{1.0221, 16.68697153858904}
{1.0222, 16.723157355145325}
{1.0223, 16.759251944623593}
{1.0224, 16.79525590302017}
{1.0225, 16.83116981975476}
{1.0226, 16.866994277771397}
{1.0227, 16.90272985363969}
{1.0228, 16.93837711765131}
{1.0229, 16.97393663391668}
{1.023, 17.009408960458263}
{1.0231, 17.044794649303007}
{1.0232, 17.08009424657316}
{1.0233, 17.115308292573715}
{1.0234, 17.15043732188099}
{1.0235, 17.18548186342599}
{1.0236, 17.22044244057965}
{1.0237, 17.255319571234}
{1.0238, 17.290113767882527}
{1.0239, 17.324825537699514}
{1.024, 17.359455382617572}
{1.0241, 17.394003799403404}
{1.0242, 17.428471279732452}
{1.0243, 17.46285831026199}
{1.0244, 17.497165372703677}
{1.0245, 17.531392943893238}
{1.0246, 17.565541495860074}
{1.0247, 17.599611495895605}
{1.0248, 17.633603406619088}
{1.0249, 17.667517686044697}
{1.025, 17.70135478764439}
{1.0251, 17.73511516041206}
{1.0252, 17.768799248924932}
{1.0253, 17.802407493405486}
{1.0254, 17.83594032978031}
{1.0255, 17.869398189739844}
{1.0256, 17.902781500795413}
{1.0257, 17.936090686337003}
{1.0258, 17.96932616568802}
{1.0259, 18.00248835416056}
{1.026, 18.035577663109784}
{1.0261, 18.068594499986148}
{1.0262, 18.101539268387572}
{1.0263, 18.134412368111242}
{1.0264, 18.1672141952031}
{1.0265, 18.199945142007653}
{1.0266, 18.232605597216523}
{1.0267, 18.265195945916485}
{1.0268, 18.297716569635764}
{1.0269, 18.33016784639081}
{1.027, 18.36255015073181}
{1.0271, 18.39486385378693}
{1.0272000000000001, 18.42710932330621}
{1.0273, 18.45928692370528}
{1.0274, 18.491397016107182}
{1.0275, 18.5234399583851}
{1.0276, 18.55541610520244}
{1.0277, 18.587325808053784}
{1.0278, 18.61916941530483}
{1.0279, 18.650947272231274}
{1.028, 18.68265972105737}
{1.0281, 18.71430710099374}
{1.0282, 18.745889748275292}
{1.0283, 18.777407996197113}
{1.0284, 18.80886217515099}
{1.0285, 18.840252612660567}
{1.0286, 18.87157963341748}
{1.0287, 18.902843559314228}
{1.0288, 18.934044709479316}
{1.0289, 18.96518340031009}
{1.029, 18.996259945505745}
{1.0291, 19.027274656099415}
{1.0292, 19.05822784049043}
{1.0293, 19.089119804475725}
{1.0294, 19.119950851279842}
{1.0295, 19.150721281586883}
{1.0296, 19.18143139356863}
{1.0297, 19.21208148291602}
{1.0298, 19.24267184286642}
{1.0299, 19.273202764233417}
{1.03, 19.303674535434574}
{1.0301, 19.334087442519003}
{1.0302, 19.364441769195253}
{1.0303, 19.39473779685783}
{1.0304, 19.42497580461372}
{1.0305, 19.455156069309286}
{1.0306, 19.485278865554502}
{1.0307, 19.515344465750132}
{1.0308, 19.54535314011175}
{1.0309, 19.57530515669441}
{1.031, 19.605200781417196}
{1.0311, 19.635040278087175}
{1.0312, 19.664823908423}
{1.0313, 19.694551932077854}
{1.0314, 19.72422460666277}
{1.0315, 19.753842187769212}
{1.0316, 19.78340492899116}
{1.0317, 19.81291308194755}
{1.0318, 19.842366896302718}
{1.0319, 19.8717666197896}
{1.032, 19.9011124982291}
{1.0321, 19.930404775551693}
{1.0322, 19.95964369381807}
{1.0323, 19.98882949323846}
{1.0324, 20.01796241219351}
{1.0325, 20.047042687253473}
{1.0326, 20.076070553197017}
{1.0327, 20.105046243031545}
{1.0328, 20.133969988010886}
{1.0329, 20.16284201765456}
{1.033, 20.19166255976583}
{1.0331, 20.220431840449812}
{1.0332, 20.24915008413121}
{1.0333, 20.277817513572053}
{1.0334, 20.30643434988901}
{1.0335, 20.335000812570318}
{1.0336, 20.363517119493146}
{1.0337, 20.391983486939697}
{1.0338, 20.420400129613938}
{1.0339, 20.44876726065801}
{1.034, 20.47708509166745}
{1.0341, 20.505353832708046}
{1.0342, 20.53357369233082}
{1.0343, 20.561744877587387}
{1.0344, 20.589867594045515}
{1.0345, 20.617942045803634}
{1.0346, 20.64596843550576}
{1.0347, 20.67394696435663}
{1.0348, 20.70187783213546}
{1.0349, 20.729761237210056}
{1.035, 20.75759737655172}
{1.0351, 20.7853864457484}
{1.0352, 20.813128639018434}
{1.0353, 20.840824149224414}
{1.0354, 20.8684731678862}
{1.0355, 20.89607588519396}
{1.0356, 20.923632490021923}
{1.0357, 20.95114316994026}
{1.0358, 20.978608111228613}
{1.0359, 21.00602749888779}
{1.036, 21.033401516652898}
{1.0361, 21.060730347005105}
{1.0362, 21.088014171183914}
{1.0363, 21.115253169198784}
{1.0364, 21.14244751984133}
{1.0365, 21.169597400696475}
{1.0366, 21.196702988154247}
{1.0367, 21.223764457421225}
{1.0368, 21.250781982531137}
{1.0369, 21.277755736356596}
{1.037, 21.304685890619737}
{1.0371, 21.331572615903003}
{1.0372, 21.358416081659747}
{1.0373, 21.38521645622499}
{1.0374, 21.41197390682568}
{1.0375, 21.438688599590815}
{1.0376, 21.46536069956207}
{1.0377, 21.491990370702982}
{1.0378, 21.51857777591054}
{1.0379, 21.54512307702274}
{1.038, 21.571626434830122}
{1.0381, 21.59808800908426}
{1.0382, 21.62450795850802}
{1.0383, 21.650886440804104}
{1.0384, 21.677223612664886}
{1.0385, 21.703519629781347}
{1.0386, 21.729774646851922}
{1.0387, 21.755988817592083}
{1.0388, 21.782162294742232}
{1.0389, 21.80829523007674}
{1.039, 21.834387774413425}
{1.0391, 21.86044007762067}
{1.0392, 21.886452288626543}
{1.0393, 21.91242455542748}
{1.0394, 21.938357025095822}
{1.0395, 21.964249843788355}
{1.0396, 21.990103156754206}
{1.0397, 22.015917108342947}
{1.0398, 22.04169184201226}
{1.0399, 22.06742750033576}
{1.04, 22.093124225010804}
{1.0401, 22.11878215686622}
{1.0402, 22.14440143586909}
{1.0403, 22.16998220113335}
{1.0404, 22.195524590925807}
{1.0405, 22.221028742674864}
{1.0406, 22.246494792976364}
{1.0407, 22.271922877601444}
{1.0408, 22.297313131503532}
{1.0409, 22.322665688825104}
{1.041, 22.347980682904563}
{1.0411, 22.373258246283154}
{1.0412, 22.398498510711686}
{1.0413000000000001, 22.423701607157028}
{1.0414, 22.448867665808862}
{1.0415, 22.473996816086455}
{1.0416, 22.499089186644053}
{1.0417, 22.524144905378833}
{1.0418, 22.54916409943576}
{1.0419, 22.5741468952148}
{1.042, 22.599093418376306}
{1.0421, 22.624003793848146}
{1.0422, 22.64887814583044}
{1.0423, 22.673716597802738}
{1.0424, 22.698519272529182}
{1.0425, 22.723286292064458}
{1.0426, 22.748017777760126}
{1.0427, 22.772713850269596}
{1.0428, 22.7973746295543}
{1.0429, 22.822000234888957}
{1.043, 22.84659078486753}
{1.0431, 22.871146397408147}
{1.0432, 22.8956671897594}
{1.0433, 22.920153278504667}
{1.0434, 22.944604779568262}
{1.0435, 22.969021808220223}
{1.0436, 22.993404479081967}
{1.0437, 23.01775290613083}
{1.0438, 23.042067202705873}
{1.0439, 23.066347481512317}
{1.044, 23.09059385462716}
{1.0441, 23.114806433503386}
{1.0442, 23.13898532897551}
{1.0443, 23.16313065126424}
{1.0444, 23.187242509981072}
{1.0445, 23.21132101413326}
{1.0446, 23.235366272128577}
{1.0447, 23.259378391779546}
{1.0448, 23.283357480308993}
{1.0449, 23.307303644353212}
{1.045, 23.331216989967878}
{1.0451, 23.355097622631714}
{1.0452, 23.378945647251005}
{1.0453, 23.40276116816421}
{1.0454, 23.426544289146204}
{1.0455, 23.450295113412533}
{1.0456, 23.47401374362387}
{1.0457, 23.497700281889735}
{1.0458, 23.52135482977337}
{1.0459, 23.544977488295476}
{1.046, 23.568568357938076}
{1.0461, 23.592127538648963}
{1.0462, 23.615655129845887}
{1.0463, 23.639151230419973}
{1.0464, 23.662615938739815}
{1.0465, 23.686049352655903}
{1.0466, 23.709451569503564}
{1.0467, 23.732822686107767}
{1.0468, 23.75616279878626}
{1.0469, 23.779472003353202}
{1.047, 23.802750395123766}
{1.0471, 23.825998068916793}
{1.0472, 23.849215119059174}
{1.0473, 23.87240163938899}
{1.0474, 23.895557723259227}
{1.0475, 23.91868346354168}
{1.0476, 23.941778952629747}
{1.0477, 23.96484428244266}
{1.0478, 23.987879544428164}
{1.0479, 24.010884829566997}
{1.048, 24.033860228375108}
{1.0481, 24.05680583090763}
{1.0482, 24.079721726762223}
{1.0483, 24.10260800508191}
{1.0484, 24.125464754559165}
{1.0485, 24.1482920634381}
{1.0486, 24.17109001951859}
{1.0487, 24.193858710158814}
{1.0488, 24.216598222278787}
{1.0489, 24.239308642363156}
{1.049, 24.261990056464544}
{1.0491, 24.28464255020636}
{1.0492, 24.30726620878616}
{1.0493, 24.329861116978204}
{1.0493999999999999, 24.352427359136858}
{1.0495, 24.374965019199248}
{1.0496, 24.397474180688345}
{1.0497, 24.419954926715754}
{1.0498, 24.44240733998433}
{1.0499, 24.464831502791856}
{1.05, 24.487227497032947}
{1.0501, 24.509595404202145}
{1.0502, 24.53193530539687}
{1.0503, 24.554247281320052}
{1.0504, 24.576531412282712}
{1.0505, 24.59878777820666}
{1.0506, 24.6210164586275}
{1.0507, 24.643217532696916}
{1.0508, 24.665391079185294}
{1.0509, 24.687537176484643}
{1.051, 24.709655902610837}
{1.0511, 24.731747335205945}
{1.0512, 24.75381155154185}
{1.0513, 24.77584862852159}
{1.0514000000000001, 24.797858642681977}
{1.0515, 24.819841670196737}
{1.0516, 24.841797786878566}
{1.0517, 24.863727068181305}
{1.0518, 24.8856295892027}
{1.0519, 24.90750542468687}
{1.052, 24.929354649025928}
{1.0521, 24.951177336263243}
{1.0522, 24.972973560095483}
{1.0523, 24.994743393874497}
{1.0524, 25.016486910610055}
{1.0525, 25.038204182971675}
{1.0526, 25.05989528329143}
{1.0527, 25.081560283565892}
{1.0528, 25.10319925545809}
{1.0529, 25.124812270300062}
{1.053, 25.14639939909474}
{1.0531, 25.167960712518596}
{1.0532, 25.189496280922846}
{1.0533, 25.211006174336514}
{1.0534, 25.232490462468256}
{1.0535, 25.253949214707845}
{1.0536, 25.27538250012884}
{1.0537, 25.29679038749094}
{1.0538, 25.31817294524114}
{1.0539, 25.339530241516098}
{1.054, 25.36086234414437}
{1.0541, 25.382169320648153}
{1.0542, 25.40345123824527}
{1.0543, 25.42470816385115}
{1.0544, 25.445940164080564}
{1.0545, 25.467147305250027}
{1.0546, 25.48832965337907}
{1.0547, 25.50948727419256}
{1.0548, 25.53062023312239}
{1.0549, 25.551728595309434}
{1.055, 25.572812425605186}
{1.0551, 25.593871788573633}
{1.0552, 25.614906748493414}
{1.0553, 25.63591736935896}
{1.0554000000000001, 25.656903714882905}
{1.0555, 25.67786584849741}
{1.0556, 25.6988038333561}
{1.0557, 25.719717732335788}
{1.0558, 25.740607608038317}
{1.0559, 25.761473522791658}
{1.056, 25.782315538652544}
{1.0561, 25.80313371740742}
{1.0562, 25.823928120574347}
{1.0563, 25.844698809404786}
{1.0564, 25.865445844884974}
{1.0565, 25.886169287737772}
{1.0566, 25.906869198424}
{1.0567, 25.92754563714452}
{1.0568, 25.948198663841218}
{1.0569, 25.968828338199042}
{1.057, 25.98943471964736}
{1.0571, 26.010017867361555}
{1.0572, 26.03057784026457}
{1.0573, 26.05111469702845}
{1.0574, 26.071628496075807}
{1.0575, 26.092119295581266}
{1.0576, 26.112587153473022}
{1.0577, 26.13303212743456}
{1.0578, 26.153454274905478}
{1.0579, 26.173853653083842}
{1.058, 26.19423031892682}
{1.0581, 26.214584329152387}
{1.0582, 26.234915740241036}
{1.0583, 26.255224608436777}
{1.0584, 26.275510989748817}
{1.0585, 26.295774939952718}
{1.0586, 26.31601651459196}
{1.0587, 26.336235768979268}
{1.0588, 26.356432758198}
{1.0589, 26.376607537103293}
{1.059, 26.39676016032377}
{1.0591, 26.416890682262427}
{1.0592, 26.436999157098228}
{1.0593, 26.457085638787476}
{1.0594, 26.477150181064925}
{1.0595, 26.49719283744515}
{1.0596, 26.517213661223657}
{1.0597, 26.537212705478552}
{1.0598, 26.557190023071517}
{1.0599, 26.577145666648907}
{1.06, 26.59707968864326}
{1.0601, 26.616992141274633}
{1.0602, 26.63688307655129}
{1.0603, 26.65675254627169}
{1.0604, 26.67660060202488}
{1.0605, 26.69642729519236}
{1.0606, 26.71623267694859}
{1.0607, 26.736016798263154}
{1.0608, 26.755779709900843}
{1.0609, 26.775521462423463}
{1.061, 26.795242106190862}
{1.0611, 26.814941691362094}
{1.0612, 26.83462026789639}
{1.0613, 26.854277885554403}
{1.0614, 26.873914593899272}
{1.0615, 26.89353044229816}
{1.0616, 26.91312547992248}
{1.0617, 26.932699755749542}
{1.0618, 26.95225331856406}
{1.0619, 26.971786216958183}
{1.062, 26.991298499333535}
{1.0621, 27.01079021390159}
{1.0622, 27.030261408685227}
{1.0623, 27.049712131519527}
{1.0624, 27.069142430052718}
{1.0625, 27.088552351747495}
{1.0626, 27.107941943881958}
{1.0627, 27.12731125355029}
{1.0628, 27.14666032766417}
{1.0629, 27.1659892129538}
{1.063, 27.185297955968686}
{1.0631, 27.2045866030785}
{1.0632, 27.223855200474503}
{1.0633, 27.243103794170143}
{1.0634, 27.26233243000221}
{1.0635, 27.281541153631576}
{1.0636, 27.300730010544655}
{1.0637, 27.319899046053624}
{1.0638, 27.33904830529803}
{1.0639, 27.358177833245346}
{1.064, 27.377287674692024}
{1.0641, 27.396377874264406}
{1.0642, 27.415448476419414}
{1.0643, 27.434499525446075}
{1.0644, 27.453531065465633}
{1.0645, 27.472543140433217}
{1.0646, 27.491535794137956}
{1.0647, 27.51050907020459}
{1.0648, 27.529463012093636}
{1.0649, 27.54839766310315}
{1.065, 27.567313066368502}
{1.0651, 27.586209264864372}
{1.0652, 27.605086301404686}
{1.0653, 27.623944218643928}
{1.0654, 27.64278305907778}
{1.0655000000000001, 27.661602865044447}
{1.0656, 27.68040367872447}
{1.0657, 27.699185542142747}
{1.0658, 27.717948497168504}
{1.0659, 27.73669258551656}
{1.066, 27.75541784874765}
{1.0661, 27.774124328270105}
{1.0662, 27.792812065339344}
{1.0663, 27.811481101060124}
{1.0664, 27.830131476386278}
{1.0665, 27.84876323212188}
{1.0666, 27.86737640892191}
{1.0667, 27.8859710472933}
{1.0668, 27.90454718759524}
{1.0669, 27.9231048700405}
{1.067, 27.941644134695544}
{1.0671, 27.96016502148178}
{1.0672, 27.978667570176235}
{1.0673, 27.997151820412093}
{1.0674, 28.015617811679544}
{1.0675, 28.03406558332651}
{1.0676, 28.052495174559557}
{1.0677, 28.07090662444397}
{1.0678, 28.089299971905564}
{1.0679, 28.1076752557303}
{1.068, 28.126032514565672}
{1.0681, 28.144371786920985}
{1.0682, 28.162693111168647}
{1.0683, 28.180996525544174}
{1.0684, 28.199282068147255}
{1.0685, 28.21754977694239}
{1.0686, 28.235799689759656}
{1.0687, 28.25403184429497}
{1.0688, 28.27224627811138}
{1.0689, 28.29044302863941}
{1.069, 28.308622133177426}
{1.0691, 28.326783628892912}
{1.0692, 28.344927552822778}
{1.0693, 28.363053941873805}
{1.0694, 28.381162832823865}
{1.0695000000000001, 28.39925426232204}
{1.0696, 28.417328266889307}
{1.0697, 28.435384882919628}
{1.0698, 28.453424146680113}
{1.0699, 28.471446094311716}
{1.07, 28.48945076183016}
{1.0701, 28.507438185126063}
{1.0702, 28.525408399965947}
{1.0703, 28.54336144199272}
{1.0704, 28.561297346726302}
{1.0705, 28.579216149564317}
{1.0706, 28.59711788578227}
{1.0707, 28.615002590534683}
{1.0708, 28.632870298855455}
{1.0709, 28.65072104565836}
{1.071, 28.668554865737686}
{1.0711, 28.686371793769066}
{1.0712, 28.704171864309533}
{1.0713, 28.721955111798703}
{1.0714, 28.73972157055885}
{1.0715, 28.757471274795527}
{1.0716, 28.775204258598666}
{1.0717, 28.792920555942242}
{1.0718, 28.810620200685715}
{1.0719, 28.82830322657389}
{1.072, 28.845969667237945}
{1.0721, 28.86361955619577}
{1.0722, 28.881252926852344}
{1.0723, 28.89886981250068}
{1.0724, 28.916470246321968}
{1.0725, 28.934054261386265}
{1.0726, 28.951621890653207}
{1.0727, 28.969173166972162}
{1.0728, 28.98670812308306}
{1.0729, 29.004226791616656}
{1.073, 29.021729205095273}
{1.0731, 29.03921539593322}
{1.0732, 29.05668539643731}
{1.0733, 29.07413923880742}
{1.0734, 29.09157695513678}
{1.0735000000000001, 29.108998577412738}
{1.0735999999999999, 29.126404137516992}
{1.0737, 29.143793667226475}
{1.0738, 29.161167198213423}
{1.0739, 29.178524762046113}
{1.074, 29.19586639018933}
{1.0741, 29.213192114004535}
{1.0742, 29.23050196475095}
{1.0743, 29.247795973585607}
{1.0744, 29.265074171563736}
{1.0745, 29.282336589639495}
{1.0746, 29.299583258666374}
{1.0747, 29.3168142093976}
{1.0748, 29.3340294724866}
{1.0749, 29.35122907848772}
{1.075, 29.368413057856028}
{1.0751, 29.385581440948535}
{1.0752, 29.40273425802428}
{1.0753, 29.41987153924446}
{1.0754, 29.436993314673657}
{1.0755, 29.454099614279567}
{1.0756000000000001, 29.47119046793394}
{1.0757, 29.488265905412472}
{1.0758, 29.50532595639567}
{1.0759, 29.52237065046937}
{1.076, 29.5394000171248}
{1.0761, 29.556414085759133}
{1.0762, 29.57341288567612}
{1.0763, 29.590396446086157}
{1.0764, 29.607364796107092}
{1.0765, 29.624317964764284}
{1.0766, 29.641255980991293}
{1.0767, 29.658178873630067}
{1.0768, 29.675086671431547}
{1.0769, 29.691979403055953}
{1.077, 29.708857097073373}
{1.0771, 29.725719781963775}
{1.0772, 29.74256748611789}
{1.0773, 29.75940023783723}
{1.0774, 29.776218065334643}
{1.0775, 29.79302099673481}
{1.0776, 29.809809060074414}
{1.0777, 29.826582283302617}
{1.0778, 29.843340694281576}
{1.0779, 29.860084320786694}
{1.078, 29.876813190506812}
{1.0781, 29.893527331045135}
{1.0782, 29.910226769919266}
{1.0783, 29.926911534561228}
{1.0784, 29.943581652318485}
{1.0785, 29.960237150454127}
{1.0786, 29.97687805614705}
{1.0787, 29.993504396492302}
{1.0788, 30.010116198501695}
{1.0789, 30.026713489103937}
{1.079, 30.043296295145403}
{1.0791, 30.059864643389776}
{1.0792, 30.076418560519084}
{1.0793, 30.09295807313381}
{1.0794, 30.10948320775305}
{1.0795, 30.12599399081521}
{1.0796000000000001, 30.142490448678096}
{1.0797, 30.158972607619344}
{1.0798, 30.175440493836888}
{1.0799, 30.19189413344904}
{1.08, 30.208333552495116}
{1.0801, 30.22475877693563}
{1.0802, 30.241169832652528}
{1.0803, 30.257566745449807}
{1.0804, 30.273949541053486}
{1.0805, 30.290318245112324}
{1.0806, 30.306672883197905}
{1.0807, 30.32301348080491}
{1.0808, 30.33934006335181}
{1.0809, 30.355652656180705}
{1.081, 30.371951284558016}
{1.0811, 30.388235973674565}
{1.0812, 30.404506748646064}
{1.0813, 30.42076363451343}
{1.0814, 30.43700665624299}
{1.0815, 30.453235838726798}
{1.0816, 30.469451206783113}
{1.0817, 30.485652785156525}
{1.0818, 30.501840598518328}
{1.0819, 30.51801467146675}
{1.082, 30.534175028527617}
{1.0821, 30.55032169415416}
{1.0822, 30.56645469272752}
{1.0823, 30.582574048557298}
{1.0824, 30.598679785881394}
{1.0825, 30.61477192886655}
{1.0826, 30.630850501608897}
{1.0827, 30.646915528133725}
{1.0828, 30.662967032396168}
{1.0829, 30.67900503828123}
{1.083, 30.695029569604426}
{1.0831, 30.711040650111574}
{1.0832, 30.727038303479688}
{1.0833, 30.74302255331675}
{1.0834, 30.758993423162273}
{1.0835, 30.77495093648733}
{1.0836000000000001, 30.790895116695086}
{1.0837, 30.806825987121165}
{1.0838, 30.8227435710335}
{1.0839, 30.83864789163294}
{1.084, 30.85453897205361}
{1.0841, 30.870416835362686}
{1.0842, 30.88628150456141}
{1.0843, 30.90213300258466}
{1.0844, 30.917971352301617}
{1.0845, 30.933796576515874}
{1.0846, 30.949608697965832}
{1.0847, 30.96540773932482}
{1.0848, 30.98119372320161}
{1.0849, 30.996966672140115}
{1.085, 31.01272660862042}
{1.0851, 31.028473555058536}
{1.0852, 31.044207533806595}
{1.0853, 31.05992856715364}
{1.0854, 31.075636677325083}
{1.0855, 31.091331886483815}
{1.0856, 31.107014216729898}
{1.0857, 31.122683690100892}
{1.0858, 31.138340328572117}
{1.0859, 31.153984154057188}
{1.086, 31.169615188407924}
{1.0861, 31.18523345341473}
{1.0862, 31.200838970806803}
{1.0863, 31.216431762252277}
{1.0864, 31.23201184935882}
{1.0865, 31.247579253673504}
{1.0866, 31.263133996683123}
{1.0867, 31.27867609981461}
{1.0868, 31.29420558443506}
{1.0869, 31.309722471852112}
{1.087, 31.325226783314044}
{1.0871, 31.340718540010155}
{1.0872, 31.35619776307105}
{1.0873, 31.371664473568458}
{1.0874, 31.387118692516054}
{1.0875, 31.40256044086919}
