LECROYHDO6104A,50476,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,23-Jun-2025 11:38:38,0                 
Time,Ampl
2.062861e-07,0.0080375
2.063861e-07,0.0082
2.064861e-07,0.00828125
2.065861e-07,0.00826875
2.066861e-07,0.00819375
2.067861e-07,0.0081
2.068861e-07,0.0080375
2.069861e-07,0.008025
2.070861e-07,0.00805625
2.071861e-07,0.0081
2.072861e-07,0.00813125
2.073861e-07,0.00813125
2.074861e-07,0.0081125
2.075861e-07,0.0081
2.076861e-07,0.0081125
2.077861e-07,0.0081625
2.078861e-07,0.0082375
2.079861e-07,0.0083
2.080861e-07,0.008325
2.081861e-07,0.0082875
2.082861e-07,0.00820625
2.083861e-07,0.0081
2.084861e-07,0.0080125
2.085861e-07,0.007975
2.086861e-07,0.00800625
2.087861e-07,0.0081
2.088861e-07,0.008225
2.089861e-07,0.00835
2.090861e-07,0.00845
2.091861e-07,0.0085
2.092861e-07,0.0084875
2.093861e-07,0.0084125
2.094861e-07,0.00828125
2.095861e-07,0.0081
2.096861e-07,0.0079
2.097861e-07,0.007725
2.098861e-07,0.00760625
2.099861e-07,0.0076
2.100861e-07,0.0077125
2.101861e-07,0.007925
2.102861e-07,0.008175
2.103861e-07,0.0084
2.104861e-07,0.00851875
2.105861e-07,0.00850625
2.106861e-07,0.008375
2.107861e-07,0.0082
2.108861e-07,0.0080625
2.109861e-07,0.00804375
2.110861e-07,0.00816875
2.111861e-07,0.0084
2.112861e-07,0.00865
2.113861e-07,0.00881875
2.114861e-07,0.00884375
2.115861e-07,0.0087
2.116861e-07,0.00845
2.117861e-07,0.008175
2.118861e-07,0.007975
2.119861e-07,0.0079
2.120861e-07,0.00794375
2.121861e-07,0.0080625
2.122861e-07,0.0082
2.123861e-07,0.0083
2.124861e-07,0.00835625
2.125861e-07,0.00839375
2.126861e-07,0.0084375
2.127861e-07,0.0085
2.128861e-07,0.008575
2.129861e-07,0.00861875
2.130861e-07,0.00859375
2.131861e-07,0.0085
2.132861e-07,0.0083625
2.133861e-07,0.00825
2.134861e-07,0.00821875
2.135861e-07,0.0083
2.136861e-07,0.0084625
2.137861e-07,0.008625
2.138861e-07,0.008725
2.139861e-07,0.0087
2.140861e-07,0.00856875
2.141861e-07,0.00839375
2.142861e-07,0.00828125
2.143861e-07,0.0083
2.144861e-07,0.00845625
2.145861e-07,0.00869375
2.146861e-07,0.00890625
2.147861e-07,0.009
2.148861e-07,0.008925
2.149861e-07,0.0087125
2.150861e-07,0.0084375
2.151861e-07,0.0082
2.152861e-07,0.0080625
2.153861e-07,0.00803125
2.154861e-07,0.0080625
2.155861e-07,0.0081
2.156861e-07,0.00809375
2.157861e-07,0.00804375
2.158861e-07,0.00799375
2.159861e-07,0.008
2.160861e-07,0.0080875
2.161861e-07,0.00824375
2.162861e-07,0.00840625
2.163861e-07,0.0085
2.164861e-07,0.00848125
2.165861e-07,0.00836875
2.166861e-07,0.0082125
2.167861e-07,0.0081
2.168861e-07,0.0081
2.169861e-07,0.008225
2.170861e-07,0.008425
2.171861e-07,0.0086
2.172861e-07,0.008675
2.173861e-07,0.00860625
2.174861e-07,0.008425
2.175861e-07,0.0082
2.176861e-07,0.008025
2.177861e-07,0.00795625
2.178861e-07,0.008
2.179861e-07,0.0081
2.180861e-07,0.00818125
2.181861e-07,0.008175
2.182861e-07,0.00806875
2.183861e-07,0.0079
2.184861e-07,0.00773125
2.185861e-07,0.00764375
2.186861e-07,0.00766875
2.187861e-07,0.0078
2.188861e-07,0.007975
2.189861e-07,0.00811875
2.190861e-07,0.00816875
2.191861e-07,0.0081
2.192861e-07,0.0079375
2.193861e-07,0.0077375
2.194861e-07,0.007575
2.195861e-07,0.0075
2.196861e-07,0.00753125
2.197861e-07,0.00764375
2.198861e-07,0.0077875
2.199861e-07,0.0079
2.200861e-07,0.00794375
2.201861e-07,0.00790625
2.202861e-07,0.0078125
2.203861e-07,0.0077
2.204861e-07,0.007625
2.205861e-07,0.00761875
2.206861e-07,0.0076875
2.207861e-07,0.0078
2.208861e-07,0.00791875
2.209861e-07,0.00799375
2.210861e-07,0.0079875
2.211861e-07,0.0079
2.212861e-07,0.00775625
2.213861e-07,0.00759375
2.214861e-07,0.0074625
2.215861e-07,0.0074
2.216861e-07,0.0074
2.217861e-07,0.00744375
2.218861e-07,0.0074875
2.219861e-07,0.0075
2.220861e-07,0.00745625
2.221861e-07,0.0073625
2.222861e-07,0.0072625
2.223861e-07,0.0072
2.224861e-07,0.0072125
2.225861e-07,0.00731875
2.226861e-07,0.00749375
2.227861e-07,0.0077
2.228861e-07,0.007875
2.229861e-07,0.007975
2.230861e-07,0.00798125
2.231861e-07,0.0079
2.232861e-07,0.007775
2.233861e-07,0.00764375
2.234861e-07,0.00755
2.235861e-07,0.0075
2.236861e-07,0.00748125
2.237861e-07,0.00746875
2.238861e-07,0.00744375
2.239861e-07,0.0074
2.240861e-07,0.00735625
2.241861e-07,0.00735
2.242861e-07,0.00739375
2.243861e-07,0.0075
2.244861e-07,0.00765
2.245861e-07,0.00779375
2.246861e-07,0.0078875
2.247861e-07,0.0079
2.248861e-07,0.0078375
2.249861e-07,0.00773125
2.250861e-07,0.00763125
2.251861e-07,0.0076
2.252861e-07,0.00765625
2.253861e-07,0.00779375
2.254861e-07,0.0079625
2.255861e-07,0.0081
2.256861e-07,0.00815
2.257861e-07,0.008075
2.258861e-07,0.00788125
2.259861e-07,0.0076
2.260861e-07,0.00729375
2.261861e-07,0.00703125
2.262861e-07,0.00685625
2.263861e-07,0.0068
2.264861e-07,0.00685625
2.265861e-07,0.0069875
2.266861e-07,0.00715625
2.267861e-07,0.0073
2.268861e-07,0.007375
2.269861e-07,0.00736875
2.270861e-07,0.0073
2.271861e-07,0.0072
2.272861e-07,0.00713125
2.273861e-07,0.00714375
2.274861e-07,0.0072375
2.275861e-07,0.0074
2.276861e-07,0.0075625
2.277861e-07,0.00765625
2.278861e-07,0.0076375
2.279861e-07,0.0075
2.280861e-07,0.00729375
2.281861e-07,0.00709375
2.282861e-07,0.00698125
2.283861e-07,0.007
2.284861e-07,0.0071375
2.285861e-07,0.0073375
2.286861e-07,0.0075125
2.287861e-07,0.0076
2.288861e-07,0.007575
2.289861e-07,0.00745625
2.290861e-07,0.0073125
2.291861e-07,0.0072
2.292861e-07,0.0071625
2.293861e-07,0.0071875
2.294861e-07,0.00725
2.295861e-07,0.0073
2.296861e-07,0.0073
2.297861e-07,0.00724375
2.298861e-07,0.0071625
2.299861e-07,0.0071
2.300861e-07,0.007075
2.301861e-07,0.0071
2.302861e-07,0.00715625
2.303861e-07,0.0072
2.304861e-07,0.0072125
2.305861e-07,0.00719375
2.306861e-07,0.00714375
2.307861e-07,0.0071
2.308861e-07,0.00708125
2.309861e-07,0.0071
2.310861e-07,0.00714375
2.311861e-07,0.0072
2.312861e-07,0.00724375
2.313861e-07,0.007275
2.314861e-07,0.00729375
2.315861e-07,0.0073
2.316861e-07,0.00730625
2.317861e-07,0.00730625
2.318861e-07,0.00730625
2.319861e-07,0.0073
2.320861e-07,0.00730625
2.321861e-07,0.0073375
2.322861e-07,0.0074
2.323861e-07,0.0075
2.324861e-07,0.0076
2.325861e-07,0.00766875
2.326861e-07,0.007675
2.327861e-07,0.0076
2.328861e-07,0.007475
2.329861e-07,0.00734375
2.330861e-07,0.007275
2.331861e-07,0.0073
2.332861e-07,0.00741875
2.333861e-07,0.0075875
2.334861e-07,0.0077375
2.335861e-07,0.0078
2.336861e-07,0.00775
2.337861e-07,0.00760625
2.338861e-07,0.0074375
2.339861e-07,0.0073
2.340861e-07,0.00724375
2.341861e-07,0.007275
2.342861e-07,0.00735
2.343861e-07,0.0074
2.344861e-07,0.0073875
2.345861e-07,0.0072875
2.346861e-07,0.00714375
2.347861e-07,0.007
2.348861e-07,0.00690625
2.349861e-07,0.006875
2.350861e-07,0.0068875
2.351861e-07,0.0069
2.352861e-07,0.00685
2.353861e-07,0.006725
2.354861e-07,0.006525
2.355861e-07,0.0063
2.356861e-07,0.0061125
2.357861e-07,0.006
2.358861e-07,0.005975
2.359861e-07,0.006
2.360861e-07,0.006025
2.361861e-07,0.00600625
2.362861e-07,0.005925
2.363861e-07,0.0058
2.364861e-07,0.0056625
2.365861e-07,0.0055625
2.366861e-07,0.0055125
2.367861e-07,0.0055
2.368861e-07,0.00549375
2.369861e-07,0.00545625
2.370861e-07,0.00535625
2.371861e-07,0.0052
2.372861e-07,0.0050375
2.373861e-07,0.0049375
2.374861e-07,0.00495
2.375861e-07,0.0051
2.376861e-07,0.00536875
2.377861e-07,0.0056875
2.378861e-07,0.0059875
2.379861e-07,0.0062
2.380861e-07,0.0062875
2.381861e-07,0.00628125
2.382861e-07,0.006225
2.383861e-07,0.0062
2.384861e-07,0.0062625
2.385861e-07,0.006425
2.386861e-07,0.0066625
2.387861e-07,0.0069
2.388861e-07,0.00706875
2.389861e-07,0.007125
2.390861e-07,0.00705
2.391861e-07,0.0069
2.392861e-07,0.0067375
2.393861e-07,0.006625
2.394861e-07,0.0066125
2.395861e-07,0.0067
2.396861e-07,0.00685
2.397861e-07,0.007025
2.398861e-07,0.007175
2.399861e-07,0.0073
2.400861e-07,0.00740625
2.401861e-07,0.007525
2.402861e-07,0.00765625
2.403861e-07,0.0078
2.404861e-07,0.00790625
2.405861e-07,0.00793125
2.406861e-07,0.00785625
2.407861e-07,0.0077
2.408861e-07,0.00751875
2.409861e-07,0.0074
2.410861e-07,0.00741875
2.411861e-07,0.0076
2.412861e-07,0.00791875
2.413861e-07,0.0082875
2.414861e-07,0.0086125
2.415861e-07,0.0088
2.416861e-07,0.008825
2.417861e-07,0.0087
2.418861e-07,0.0085
2.419861e-07,0.0083
2.420861e-07,0.00815
2.421861e-07,0.008075
2.422861e-07,0.0080625
2.423861e-07,0.0081
2.424861e-07,0.0081625
2.425861e-07,0.0082625
2.426861e-07,0.00840625
2.427861e-07,0.0086
2.428861e-07,0.0088375
2.429861e-07,0.00908125
2.430861e-07,0.00928125
2.431861e-07,0.0094
2.432861e-07,0.009425
2.433861e-07,0.00936875
2.434861e-07,0.00928125
2.435861e-07,0.0092
2.436861e-07,0.00915625
2.437861e-07,0.00915625
2.438861e-07,0.00918125
2.439861e-07,0.0092
2.440861e-07,0.0092125
2.441861e-07,0.00923125
2.442861e-07,0.0092875
2.443861e-07,0.0094
2.444861e-07,0.00956875
2.445861e-07,0.0097625
2.446861e-07,0.009925
2.447861e-07,0.01
2.448861e-07,0.009975
2.449861e-07,0.00985625
2.450861e-07,0.0097125
2.451861e-07,0.0096
2.452861e-07,0.00956875
2.453861e-07,0.00961875
2.454861e-07,0.00971875
2.455861e-07,0.0098
2.456861e-07,0.00981875
2.457861e-07,0.00975
2.458861e-07,0.00963125
2.459861e-07,0.0095
2.460861e-07,0.009425
2.461861e-07,0.009425
2.462861e-07,0.0095
2.463861e-07,0.0096
2.464861e-07,0.0096625
2.465861e-07,0.00964375
2.466861e-07,0.00955
2.467861e-07,0.0094
2.468861e-07,0.00925625
2.469861e-07,0.00916875
2.470861e-07,0.00915625
2.471861e-07,0.0092
2.472861e-07,0.00925625
2.473861e-07,0.00926875
2.474861e-07,0.00921875
2.475861e-07,0.0091
2.476861e-07,0.00895
2.477861e-07,0.00881875
2.478861e-07,0.00873125
2.479861e-07,0.0087
2.480861e-07,0.00870625
2.481861e-07,0.0087125
2.482861e-07,0.00868125
2.483861e-07,0.0086
2.484861e-07,0.00848125
2.485861e-07,0.00835
2.486861e-07,0.00825
2.487861e-07,0.0082
2.488861e-07,0.0081875
2.489861e-07,0.00819375
2.490861e-07,0.00816875
2.491861e-07,0.0081
2.492861e-07,0.007975
2.493861e-07,0.00783125
2.494861e-07,0.00769375
2.495861e-07,0.0076
2.496861e-07,0.00755625
2.497861e-07,0.0075375
2.498861e-07,0.0075
2.499861e-07,0.0074
2.500861e-07,0.007225
2.501861e-07,0.00699375
2.502861e-07,0.0067625
2.503861e-07,0.0066
2.504861e-07,0.0065625
2.505861e-07,0.0066625
2.506861e-07,0.00686875
2.507861e-07,0.0071
2.508861e-07,0.0072625
2.509861e-07,0.00729375
2.510861e-07,0.0071625
2.511861e-07,0.0069
2.512861e-07,0.0065875
2.513861e-07,0.0063125
2.514861e-07,0.0061375
2.515861e-07,0.0061
2.516861e-07,0.00615625
2.517861e-07,0.00624375
2.518861e-07,0.00628125
2.519861e-07,0.0062
2.520861e-07,0.00599375
2.521861e-07,0.0057
2.522861e-07,0.00540625
2.523861e-07,0.0052
2.524861e-07,0.00515625
2.525861e-07,0.0052875
2.526861e-07,0.00556875
2.527861e-07,0.0059
2.528861e-07,0.0061875
2.529861e-07,0.00634375
2.530861e-07,0.00634375
2.531861e-07,0.0062
2.532861e-07,0.00599375
2.533861e-07,0.00581875
2.534861e-07,0.00574375
2.535861e-07,0.0058
2.536861e-07,0.00596875
2.537861e-07,0.0061875
2.538861e-07,0.00638125
2.539861e-07,0.0065
2.540861e-07,0.00653125
2.541861e-07,0.00650625
2.542861e-07,0.006475
2.543861e-07,0.0065
2.544861e-07,0.00660625
2.545861e-07,0.00676875
2.546861e-07,0.00695625
2.547861e-07,0.0071
2.548861e-07,0.00715625
2.549861e-07,0.0071
2.550861e-07,0.00696875
2.551861e-07,0.0068
2.552861e-07,0.0066625
2.553861e-07,0.0066
2.554861e-07,0.00665
2.555861e-07,0.0068
2.556861e-07,0.0070375
2.557861e-07,0.007325
2.558861e-07,0.007625
2.559861e-07,0.0079
2.560861e-07,0.00811875
2.561861e-07,0.0082625
2.562861e-07,0.00831875
2.563861e-07,0.0083
2.564861e-07,0.00821875
2.565861e-07,0.0081125
2.566861e-07,0.00799375
2.567861e-07,0.0079
2.568861e-07,0.00784375
2.569861e-07,0.0078375
2.570861e-07,0.0078875
2.571861e-07,0.008
2.572861e-07,0.008175
2.573861e-07,0.00840625
2.574861e-07,0.00865625
2.575861e-07,0.0089
2.576861e-07,0.0090875
2.577861e-07,0.00918125
2.578861e-07,0.009175
2.579861e-07,0.0091
2.580861e-07,0.00900625
2.581861e-07,0.00895625
2.582861e-07,0.0089875
2.583861e-07,0.0091
2.584861e-07,0.00926875
2.585861e-07,0.00943125
2.586861e-07,0.00954375
2.587861e-07,0.0096
2.588861e-07,0.00961875
2.589861e-07,0.00965
2.590861e-07,0.0097375
2.591861e-07,0.0099
2.592861e-07,0.0101
2.593861e-07,0.01026875
2.594861e-07,0.01034375
2.595861e-07,0.0103
2.596861e-07,0.01016875
2.597861e-07,0.01001875
2.598861e-07,0.00994375
2.599861e-07,0.01
2.600861e-07,0.01018125
2.601861e-07,0.01043125
2.602861e-07,0.0106625
2.603861e-07,0.0108
2.604861e-07,0.0108125
2.605861e-07,0.01074375
2.606861e-07,0.01065
2.607861e-07,0.0106
2.608861e-07,0.01063125
2.609861e-07,0.010725
2.610861e-07,0.01083125
2.611861e-07,0.0109
2.612861e-07,0.01090625
2.613861e-07,0.01088125
2.614861e-07,0.0108625
2.615861e-07,0.0109
2.616861e-07,0.0110125
2.617861e-07,0.01116875
2.618861e-07,0.01131875
2.619861e-07,0.0114
2.620861e-07,0.01139375
2.621861e-07,0.011325
2.622861e-07,0.01124375
2.623861e-07,0.0112
2.624861e-07,0.01121875
2.625861e-07,0.0112875
2.626861e-07,0.0113625
2.627861e-07,0.0114
2.628861e-07,0.0113875
2.629861e-07,0.01135
2.630861e-07,0.01134375
2.631861e-07,0.0114
2.632861e-07,0.01153125
2.633861e-07,0.01170625
2.634861e-07,0.01184375
2.635861e-07,0.0119
2.636861e-07,0.01184375
2.637861e-07,0.0117
2.638861e-07,0.01153125
2.639861e-07,0.0114
2.640861e-07,0.0113375
2.641861e-07,0.01133125
2.642861e-07,0.01133125
2.643861e-07,0.0113
2.644861e-07,0.01121875
2.645861e-07,0.01111875
2.646861e-07,0.0110625
2.647861e-07,0.0111
2.648861e-07,0.0112375
2.649861e-07,0.011425
2.650861e-07,0.011575
2.651861e-07,0.0116
2.652861e-07,0.0114625
2.653861e-07,0.01119375
2.654861e-07,0.0109
2.655861e-07,0.0107
2.656861e-07,0.01066875
2.657861e-07,0.0108125
2.658861e-07,0.0110625
2.659861e-07,0.0113
2.660861e-07,0.0114125
2.661861e-07,0.01135
2.662861e-07,0.01111875
2.663861e-07,0.0108
2.664861e-07,0.01050625
2.665861e-07,0.010325
2.666861e-07,0.01029375
2.667861e-07,0.0104
2.668861e-07,0.01058125
2.669861e-07,0.0107625
2.670861e-07,0.01088125
2.671861e-07,0.0109
2.672861e-07,0.01081875
2.673861e-07,0.0106625
2.674861e-07,0.010475
2.675861e-07,0.0103
2.676861e-07,0.01018125
2.677861e-07,0.01015
2.678861e-07,0.0102
2.679861e-07,0.0103
2.680861e-07,0.01040625
2.681861e-07,0.010475
2.682861e-07,0.01046875
2.683861e-07,0.0104
2.684861e-07,0.0103125
2.685861e-07,0.010275
2.686861e-07,0.0103375
2.687861e-07,0.0105
2.688861e-07,0.010725
2.689861e-07,0.01093125
2.690861e-07,0.0110375
2.691861e-07,0.011
2.692861e-07,0.0108375
2.693861e-07,0.0106375
2.694861e-07,0.01049375
2.695861e-07,0.0105
2.696861e-07,0.01066875
2.697861e-07,0.0109375
2.698861e-07,0.01121875
2.699861e-07,0.0114
2.700861e-07,0.011425
2.701861e-07,0.0113
2.702861e-07,0.01109375
2.703861e-07,0.0109
2.704861e-07,0.0107875
2.705861e-07,0.0107875
2.706861e-07,0.010875
2.707861e-07,0.011
2.708861e-07,0.0111125
2.709861e-07,0.01119375
2.710861e-07,0.01124375
2.711861e-07,0.0113
2.712861e-07,0.011375
2.713861e-07,0.0114625
2.714861e-07,0.01155
2.715861e-07,0.0116
2.716861e-07,0.0116
2.717861e-07,0.0115625
2.718861e-07,0.01151875
2.719861e-07,0.0115
2.720861e-07,0.01151875
2.721861e-07,0.0115625
2.722861e-07,0.0116
2.723861e-07,0.0116
2.724861e-07,0.01154375
2.725861e-07,0.01144375
2.726861e-07,0.01135
2.727861e-07,0.0113
2.728861e-07,0.01130625
2.729861e-07,0.01135625
2.730861e-07,0.01140625
2.731861e-07,0.0114
2.732861e-07,0.01131875
2.733861e-07,0.011175
2.734861e-07,0.0110125
2.735861e-07,0.0109
2.736861e-07,0.01088125
2.737861e-07,0.01096875
2.738861e-07,0.011125
2.739861e-07,0.0113
2.740861e-07,0.0114375
2.741861e-07,0.01150625
2.742861e-07,0.0115125
2.743861e-07,0.0115
2.744861e-07,0.01149375
2.745861e-07,0.01151875
2.746861e-07,0.0115625
2.747861e-07,0.0116
2.748861e-07,0.01159375
2.749861e-07,0.01151875
2.750861e-07,0.01138125
2.751861e-07,0.0112
2.752861e-07,0.011025
2.753861e-07,0.01088125
2.754861e-07,0.01080625
2.755861e-07,0.0108
2.756861e-07,0.01085
2.757861e-07,0.01093125
2.758861e-07,0.011025
2.759861e-07,0.0111
2.760861e-07,0.0111375
2.761861e-07,0.01113125
2.762861e-07,0.011075
2.763861e-07,0.011
2.764861e-07,0.01093125
2.765861e-07,0.01089375
2.766861e-07,0.01091875
2.767861e-07,0.011
2.768861e-07,0.01110625
2.769861e-07,0.0111875
2.770861e-07,0.01119375
2.771861e-07,0.0111
2.772861e-07,0.0109125
2.773861e-07,0.01066875
2.774861e-07,0.01044375
2.775861e-07,0.0103
2.776861e-07,0.010275
2.777861e-07,0.0103625
2.778861e-07,0.010525
2.779861e-07,0.0107
2.780861e-07,0.01083125
2.781861e-07,0.0108875
2.782861e-07,0.01086875
2.783861e-07,0.0108
2.784861e-07,0.0107125
2.785861e-07,0.01063125
2.786861e-07,0.0105625
2.787861e-07,0.0105
2.788861e-07,0.01043125
2.789861e-07,0.01035
2.790861e-07,0.01026875
2.791861e-07,0.0102
2.792861e-07,0.0101625
2.793861e-07,0.0101625
2.794861e-07,0.0101875
2.795861e-07,0.0102
2.796861e-07,0.01018125
2.797861e-07,0.01013125
2.798861e-07,0.01005625
2.799861e-07,0.01
2.800861e-07,0.00999375
2.801861e-07,0.0100625
2.802861e-07,0.010175
2.803861e-07,0.0103
2.804861e-07,0.010375
2.805861e-07,0.01035625
2.806861e-07,0.01025
2.807861e-07,0.0101
2.808861e-07,0.00998125
2.809861e-07,0.0099625
2.810861e-07,0.010075
2.811861e-07,0.0103
2.812861e-07,0.010575
2.813861e-07,0.010825
2.814861e-07,0.01096875
2.815861e-07,0.011
2.816861e-07,0.0109375
2.817861e-07,0.0108375
2.818861e-07,0.01075
2.819861e-07,0.0107
2.820861e-07,0.01066875
2.821861e-07,0.01061875
2.822861e-07,0.01053125
2.823861e-07,0.0104
2.824861e-07,0.010275
2.825861e-07,0.0102125
2.826861e-07,0.01025625
2.827861e-07,0.0104
2.828861e-07,0.0105875
2.829861e-07,0.010725
2.830861e-07,0.0107375
2.831861e-07,0.0106
2.832861e-07,0.01036875
2.833861e-07,0.01014375
2.834861e-07,0.0100375
2.835861e-07,0.0101
2.836861e-07,0.01030625
2.837861e-07,0.01055625
2.838861e-07,0.01071875
2.839861e-07,0.0107
2.840861e-07,0.01048125
2.841861e-07,0.0101375
2.842861e-07,0.00980625
2.843861e-07,0.0096
2.844861e-07,0.009575
2.845861e-07,0.00970625
2.846861e-07,0.00988125
2.847861e-07,0.01
2.848861e-07,0.00998125
2.849861e-07,0.00984375
2.850861e-07,0.00965
2.851861e-07,0.0095
2.852861e-07,0.0094625
2.853861e-07,0.00953125
2.854861e-07,0.00964375
2.855861e-07,0.0097
2.856861e-07,0.00964375
2.857861e-07,0.00946875
2.858861e-07,0.00925625
2.859861e-07,0.0091
2.860861e-07,0.00909375
2.861861e-07,0.00925625
2.862861e-07,0.009525
2.863861e-07,0.0098
2.864861e-07,0.00995625
2.865861e-07,0.00993125
2.866861e-07,0.00971875
2.867861e-07,0.0094
2.868861e-07,0.00906875
2.869861e-07,0.0088125
2.870861e-07,0.0086625
2.871861e-07,0.0086
2.872861e-07,0.00856875
2.873861e-07,0.00853125
2.874861e-07,0.0084625
2.875861e-07,0.0084
2.876861e-07,0.0083875
2.877861e-07,0.008475
2.878861e-07,0.00865625
2.879861e-07,0.0089
2.880861e-07,0.0091375
2.881861e-07,0.0092875
2.882861e-07,0.0093125
2.883861e-07,0.0092
2.884861e-07,0.0089875
2.885861e-07,0.00873125
2.886861e-07,0.00849375
2.887861e-07,0.0083
2.888861e-07,0.0081625
2.889861e-07,0.00805625
2.890861e-07,0.00796875
2.891861e-07,0.0079
2.892861e-07,0.00785625
2.893861e-07,0.00785625
2.894861e-07,0.0079375
2.895861e-07,0.0081
2.896861e-07,0.008325
2.897861e-07,0.008575
2.898861e-07,0.0087875
2.899861e-07,0.0089
2.900861e-07,0.0088875
2.901861e-07,0.00874375
2.902861e-07,0.00849375
2.903861e-07,0.0082
2.904861e-07,0.0079125
2.905861e-07,0.0076875
2.906861e-07,0.00755
2.907861e-07,0.0075
2.908861e-07,0.00751875
2.909861e-07,0.0075625
2.910861e-07,0.00759375
2.911861e-07,0.0076
2.912861e-07,0.0075625
2.913861e-07,0.0075
2.914861e-07,0.0074375
2.915861e-07,0.0074
2.916861e-07,0.0074125
2.917861e-07,0.00748125
2.918861e-07,0.0075875
2.919861e-07,0.0077
2.920861e-07,0.00778125
2.921861e-07,0.00779375
2.922861e-07,0.00773125
2.923861e-07,0.0076
2.924861e-07,0.007425
2.925861e-07,0.00724375
2.926861e-07,0.00709375
2.927861e-07,0.007
2.928861e-07,0.0069625
2.929861e-07,0.00695625
2.930861e-07,0.00694375
2.931861e-07,0.0069
2.932861e-07,0.00680625
2.933861e-07,0.00666875
2.934861e-07,0.00651875
2.935861e-07,0.0064
2.936861e-07,0.00634375
2.937861e-07,0.006375
2.938861e-07,0.00646875
2.939861e-07,0.0066
2.940861e-07,0.00671875
2.941861e-07,0.0067875
2.942861e-07,0.00678125
2.943861e-07,0.0067
2.944861e-07,0.006575
2.945861e-07,0.00643125
2.946861e-07,0.0063
2.947861e-07,0.0062
2.948861e-07,0.00613125
2.949861e-07,0.006075
2.950861e-07,0.0060375
2.951861e-07,0.006
2.952861e-07,0.00596875
2.953861e-07,0.00595625
2.954861e-07,0.00596875
2.955861e-07,0.006
2.956861e-07,0.00604375
2.957861e-07,0.0060875
2.958861e-07,0.00610625
2.959861e-07,0.0061
2.960861e-07,0.00606875
2.961861e-07,0.00603125
2.962861e-07,0.006
2.963861e-07,0.006
2.964861e-07,0.00603125
2.965861e-07,0.00608125
2.966861e-07,0.00614375
2.967861e-07,0.0062
2.968861e-07,0.00623125
2.969861e-07,0.0062375
2.970861e-07,0.006225
2.971861e-07,0.0062
2.972861e-07,0.00616875
2.973861e-07,0.00614375
2.974861e-07,0.00611875
2.975861e-07,0.0061
2.976861e-07,0.00608125
2.977861e-07,0.00605625
2.978861e-07,0.00603125
2.979861e-07,0.006
2.980861e-07,0.0059625
2.981861e-07,0.005925
2.982861e-07,0.00589375
2.983861e-07,0.0059
2.984861e-07,0.00595625
2.985861e-07,0.006075
2.986861e-07,0.00626875
2.987861e-07,0.0065
2.988861e-07,0.00674375
2.989861e-07,0.00694375
2.990861e-07,0.00706875
2.991861e-07,0.0071
2.992861e-07,0.00704375
2.993861e-07,0.006925
2.994861e-07,0.0068
2.995861e-07,0.0067
2.996861e-07,0.00664375
2.997861e-07,0.00661875
2.998861e-07,0.0066125
2.999861e-07,0.0066
3.000861e-07,0.00656875
3.001861e-07,0.00654375
3.002861e-07,0.00654375
3.003861e-07,0.0066
3.004861e-07,0.006725
3.005861e-07,0.0069
3.006861e-07,0.007075
3.007861e-07,0.0072
3.008861e-07,0.007225
3.009861e-07,0.00714375
3.010861e-07,0.00698125
3.011861e-07,0.0068
3.012861e-07,0.0066625
3.013861e-07,0.00661875
3.014861e-07,0.006675
3.015861e-07,0.0068
3.016861e-07,0.00693125
3.017861e-07,0.00701875
3.018861e-07,0.0070375
3.019861e-07,0.007
3.020861e-07,0.00694375
3.021861e-07,0.006925
3.022861e-07,0.00698125
3.023861e-07,0.0071
3.024861e-07,0.00725
3.025861e-07,0.00736875
3.026861e-07,0.00739375
3.027861e-07,0.0073
3.028861e-07,0.0071
3.029861e-07,0.00685625
3.030861e-07,0.0066375
3.031861e-07,0.0065
3.032861e-07,0.00648125
3.033861e-07,0.00656875
3.034861e-07,0.006725
3.035861e-07,0.0069
3.036861e-07,0.00705625
3.037861e-07,0.00718125
3.038861e-07,0.0072875
3.039861e-07,0.0074
3.040861e-07,0.00753125
3.041861e-07,0.007675
3.042861e-07,0.00780625
3.043861e-07,0.0079
3.044861e-07,0.00791875
3.045861e-07,0.00784375
3.046861e-07,0.00769375
3.047861e-07,0.0075
3.048861e-07,0.0073
3.049861e-07,0.00711875
3.050861e-07,0.0069875
3.051861e-07,0.0069
3.052861e-07,0.00685
3.053861e-07,0.0068375
3.054861e-07,0.00685
3.055861e-07,0.0069
3.056861e-07,0.0069875
3.057861e-07,0.00711875
3.058861e-07,0.0072625
3.059861e-07,0.0074
3.060861e-07,0.00749375
3.061861e-07,0.007525
3.062861e-07,0.0074875
3.063861e-07,0.0074
3.064861e-07,0.00730625
3.065861e-07,0.0072375
3.066861e-07,0.0072375
3.067861e-07,0.0073
3.068861e-07,0.00741875
3.069861e-07,0.00756875
3.070861e-07,0.0077
3.071861e-07,0.0078
3.072861e-07,0.0078375
3.073861e-07,0.0078125
3.074861e-07,0.00773125
3.075861e-07,0.0076
3.076861e-07,0.0074375
3.077861e-07,0.00726875
3.078861e-07,0.0071125
3.079861e-07,0.007
3.080861e-07,0.0069625
3.081861e-07,0.007
3.082861e-07,0.007125
3.083861e-07,0.0073
3.084861e-07,0.00749375
3.085861e-07,0.00766875
3.086861e-07,0.00780625
3.087861e-07,0.0079
3.088861e-07,0.00796875
